Temperature (°C),Pressure (kPa),Temperature x Pressure,Material Fusion Metric,Material Transformation Metric,Quality Rating
249.7444613,22.34206843,5579.807845,73524.74204,15576636.28,99.95516021
212.2241855,7.688987853,1631.789184,45493.68197,9558328.233,99.99995187
267.3094361,16.57617062,4430.966822,76008.95964,19100143.13,99.22098691
155.6100477,24.73881554,3849.608266,39354.86456,3767405.457,100
209.3900124,6.912905329,1447.493332,44174.533,9180485.035,99.99997264
158.723364,13.87092883,2201.640485,27861.90996,3998542.173,100
293.6408782,20.29706636,5960.04839,94586.76611,25318762.58,59.70726776
145.2392602,24.79154123,3600.705107,36331.83257,3063126.63,100
103.1476479,7.394322094,762.706932,11043.72922,1097378.254,100
165.1709684,13.08878602,2161.887463,29523.77145,4505932.002,100
200.5018794,20.05921124,4021.909552,48272.26769,8059974.411,99.99999558
105.6725868,16.88159879,1783.922214,15977.75506,1179728.623,100
211.84966,22.57306133,4782.095369,56382.22605,9507362.186,99.99995534
274.856555,7.042933815,1935.796525,75895.47588,20764298.28,97.4911559
240.9464389,15.85025123,3819.061588,62037.25238,13987939.19,99.99005547
224.5936646,17.18387825,3859.390189,55516.46721,11328728.91,99.99948052
291.1923501,21.28529079,6198.113849,94436.57534,24690615.45,71.65484305
291.6558668,21.91245118,6390.894942,95584.52894,24808685.02,69.69707987
264.8532939,14.4833012,3835.950031,73185.37167,18578525.04,99.47132436
221.5483695,17.08649812,3785.485798,54072.05611,10874117.33,99.99970722
197.5529119,5.157054587,1018.79115,39164.30596,7709901.123,99.99999762
102.6632226,18.78058048,1928.074915,17163.83964,1081690.685,100
221.2523812,5.308921494,1174.611522,49102.24629,10830854.72,99.99972311
297.8176151,17.94176733,5343.374356,94470.91261,26414710.29,27.07541358
263.62021,15.11792093,3985.38949,72950.83913,18320220.1,99.56542807
168.1209288,24.08119438,4048.552765,42229.42577,4751298.75,100
130.409405,8.261480274,1077.374727,17570.47593,2217754.019,100
256.8117229,12.67553456,3255.225869,67988.82871,16937153.11,99.85519024
248.7875641,22.14595094,5509.637189,72756.58184,15398278.55,99.961837
293.4093584,15.28190746,4483.854664,89657.93777,25259099.86,61.01637451
274.9684724,21.29248671,5854.762545,85261.03531,20789269.62,97.44858389
211.1325251,15.14850902,3198.34296,48053.18247,9411413.086,99.99996126
120.2568494,18.64803993,2242.554529,20946.55439,1738771.911,100
196.7001317,22.63085192,4451.491553,50281.45615,7610001.192,99.99999802
162.7390108,6.096316536,992.1085227,26710.5557,4309940.46,100
202.4816964,22.61716029,4579.560984,52568.32772,8301002.607,99.99999332
160.3403149,8.579213026,1375.593718,26340.47152,4122118.214,100
272.3645984,20.10594157,5476.1467,82310.27894,20204275.62,98.2890472
268.8654028,16.31662232,4386.975231,76632.61449,19435638.62,99.00593344
163.0930314,11.65844808,1901.411639,28183.9463,4338030.57,100
219.9162693,24.17019439,5315.418978,62483.35189,10635262.73,99.99978546
186.0361715,21.82866604,4060.921459,45010.61263,6438134.41,99.99999981
281.8185514,10.71114432,3018.599177,80650.57064,22382392.56,92.82663105
137.4721803,9.053663083,1244.626804,19640.71839,2597949.826,100
239.5456804,12.17981057,2917.621011,59188.98091,13745493.74,99.99221467
294.0750656,11.6423163,3423.714928,88058.18482,25431518.53,57.12104926
135.0551039,8.195143743,1106.79599,18790.27007,2463321.876,100
140.3932857,23.74815146,3334.081012,33103.63121,2766626.247,100
238.7446677,22.75249945,5432.03792,68777.44453,13607693.55,99.99323893
255.8307849,22.49689989,5755.399558,76835.30787,16743462.83,99.87672756
198.109811,14.11422639,2796.166722,42059.21181,7775115.039,99.99999733
221.937293,20.7920028,4614.520817,58244.6983,10931346.96,99.99968489
142.5364818,12.20715328,1739.964682,22135.69259,2895714.603,100
195.3228457,22.21197587,4338.506336,49109.77818,7451271.261,99.99999853
122.4143762,23.12889928,2831.309778,27357.99124,1833878.695,100
164.2843851,15.7659985,2590.107368,30908.26153,4433681.708,100
156.955941,14.52384452,2279.603684,27698.85709,3866424.942,100
188.925072,15.65398149,2957.429581,39528.64618,6742997.629,99.99999964
286.0252724,9.762444361,2792.305808,82740.86936,23399762.8,86.63427814
136.2535324,6.837173613,931.5890566,18884.64206,2529503.503,100
180.2776493,12.73839983,2296.448778,34567.05061,5858866.897,99.99999995
223.1194438,20.68149252,4614.443108,58628.25966,11106968.29,99.99960611
289.3114172,18.63503537,5391.328493,90172.38318,24215335.48,78.40769973
126.6296383,21.81745447,2762.736368,26420.20241,2030038.518,100
283.5753234,14.0293653,3978.381801,83176.26708,22803502.61,90.68776593
116.2107577,7.485439607,869.8886086,13924.36291,1569363.303,100
196.1482794,15.45250466,3030.982203,42163.89505,7546399.06,99.99999824
190.9179734,5.789800196,1105.37692,36643.75703,6958864.101,99.99999943
141.9205458,13.61736836,1932.58435,22666.54698,2858298.911,100
169.4919336,9.028337219,1530.230333,29463.42321,4869000.65,100
190.8330537,21.88495834,4176.373429,46899.08584,6949136.907,99.99999945
273.0422926,7.578518117,2069.255961,74987.35767,20355817.1,98.10035867
291.0128291,14.49274845,4217.575729,87732.52006,24645220.24,72.37578797
203.7851357,12.70275375,2588.632397,43578.09729,8462705.509,99.99999125
274.0199581,21.90770189,6003.147554,85601.48203,20574839.49,97.79330439
221.6343171,16.23249406,3597.677737,53398.93311,10886806.57,99.9997024
169.8174684,14.49909289,2462.199249,31886.02545,4896981.272,100
138.8388415,16.92388086,2349.692012,24123.52368,2676002.18,100
182.6269544,9.642822235,1761.039256,34249.23284,6090991.588,99.99999991
204.5648566,15.42767082,3155.959268,45518.76718,8560142.649,99.99998973
108.8886777,12.00075077,1306.745882,13585.06847,1290921.171,100
129.1682332,7.1783587,927.2159104,17054.32491,2155047.134,100
220.0368848,20.82997195,4583.362137,57454.09994,10652922.68,99.99978042
145.0003189,12.21590846,1771.310622,22848.0532,3048495.888,100
267.4652752,10.57822421,2829.30765,72721.36433,19133731.62,99.20158711
165.38845,5.011392348,828.8264126,27479.19575,4523901.287,100
120.9668415,5.76008976,696.7798647,14824.08864,1770071.797,100
116.7061177,10.03688943,1171.366399,14631.42561,1589473.686,100
287.4246041,11.59060579,3331.425279,84170.00986,23744846.61,83.59398113
123.6040622,18.98255236,2346.320584,22118.08576,1888058.101,100
128.1819528,12.36912125,1585.498116,18323.02872,2105955.07,100
272.5332116,20.93049776,5704.255774,83443.70394,20241789.44,98.24403162
150.8576261,16.74332429,2525.858155,27451.82859,3432941.036,100
233.1902822,12.01134106,2800.928011,56110.61166,12680208.73,99.99748347
263.3451374,8.147948975,2145.722742,69891.59617,18263093.07,99.58401976
221.436128,5.027388187,1113.245374,49161.02418,10857864.7,99.99971328
291.4977087,12.6622855,3691.027211,87001.1024,24768666.45,70.37428807
241.7765799,13.13440614,3175.591795,60721.76544,14133098.58,99.98850906
122.550302,12.27782487,1504.651146,16869.39702,1840380.342,100
211.6820053,21.04808089,4455.499972,54134.02815,9484873.399,99.9999568
243.6373052,6.911105613,1683.803148,59689.23426,14462052.29,99.9841419
260.3914481,7.298044484,1900.348371,68192.41069,17655451.99,99.7409785
105.2642671,9.669266171,1017.828217,11984.59114,1166294.155,100
243.7757831,15.27465407,3723.590756,62990.43919,14486540.53,99.98376181
265.1361642,19.51802801,5174.93508,77732.64504,18637945.18,99.44715362
249.3667622,23.07327481,5753.707833,74467.44008,15506036.02,99.95792316
202.4698291,10.34189671,2093.922059,42100.14749,8299947.641,99.99999333
191.6041926,7.555987034,1447.758795,37143.56014,7034147.953,99.99999934
209.8837167,15.18428999,3186.935218,47552.10485,9245393.669,99.9999698
240.9287398,10.99184821,2648.252136,59374.70074,13984987.25,99.99008481
284.5828581,24.68984078,7026.305455,96038.03967,23047017.07,89.19466645
223.4070421,5.796850247,1295.057167,50105.50077,11150369.7,99.99958401
277.5668613,8.817900622,2447.556999,77729.00161,21384606.55,96.21165305
240.2513695,20.07117506,4822.127294,65806.43492,13867079.31,99.99119312
113.6672755,12.72755149,1446.706101,14981.9928,1468447.571,100
200.165638,16.24476319,3251.643388,44353.15106,8019629.134,99.99999588
157.2972697,21.30903621,3351.853215,34418.33217,3891462.773,100
157.0349856,18.33726408,2879.592002,30825.9881,3872144.403,100
171.1855102,17.0710204,2922.311338,34279.31121,5016210.756,99.99999999
162.9465544,18.63647277,3036.749024,33024.36423,4326141.09,100
215.721996,6.284893139,1355.789693,46784.2321,10038794.9,99.99990437
236.7203001,6.955985334,1646.622936,56373.07091,13264928.82,99.99526957
153.7498774,17.15097891,2636.960904,28684.08948,3634203.01,100
125.9525245,12.35688677,1556.381084,17750.84423,1997962.997,100
111.7617442,24.91428382,2784.463815,27955.52004,1395360.295,100
215.150569,21.4131804,4607.057947,56108.23079,9958811.259,99.99991451
137.2260333,23.5295689,3228.869404,31857.90914,2583547.624,100
101.8495988,8.609265837,876.8502718,11011.4549,1056446.478,100
285.5506159,17.49460583,4995.59547,86893.57486,23283249.64,87.53643237
207.4280838,5.557548308,1152.791596,43198.0623,8924854.884,99.99998157
118.489636,19.7028464,2334.5831,21688.48131,1663181.861,100
268.5842224,5.844433044,1569.722505,72337.11516,19374956.03,99.04851443
296.6405477,18.48159083,5482.389227,94308.35671,26102725.71,38.25040884
189.7201324,9.247376907,1754.413571,36784.50864,6828649.449,99.99999957
108.4979216,16.82381977,1825.349479,16533.62829,1276932.685,100
123.5091882,10.51949375,1299.254133,16418.60409,1883962.666,100
176.3307493,5.448056276,960.6598455,31254.23865,5482539.989,99.99999998
277.1045275,18.71074098,5184.831039,83337.39667,21277652.86,96.4684601
129.6077359,13.97318288,1811.032596,19526.42691,2176976.907,100
264.7980188,19.48461325,5159.486986,77515.32717,18566725.39,99.47600584
102.995252,6.125689968,630.9169822,10837.88281,1092538.37,100
191.4777398,15.60406843,2987.831754,40463.11188,7020043.673,99.99999936
228.8794282,6.085327893,1392.806368,52611.13974,11989993.24,99.99885053
112.0758964,7.876940913,882.8152138,13049.74079,1407724.023,100
222.9525501,20.68826515,4612.501473,58562.50636,11082061.6,99.9996183
288.8808243,9.573446095,2765.584999,84329.54531,24107628.64,79.71406877
132.051984,6.866470346,906.7310325,17761.46968,2302639.231,100
245.9222766,7.836174355,1927.089837,60958.95134,14872768.53,99.97652976
221.8187796,7.82864419,1736.5403,49683.37034,10914214.78,99.99969173
137.0232778,21.87647782,2997.586697,29245.02957,2572185.344,100
101.2406829,16.79885073,1700.727121,14990.33484,1037401.985,100
101.8568901,20.84698043,2123.408595,19434.85273,1056312.921,100
206.4184818,10.14438193,2093.987917,43652.53262,8795097.479,99.99998499
288.5558819,17.52681665,5057.466035,88648.54756,24026153.17,80.65309812
228.8597255,22.97815182,5258.773518,64509.13382,11986406.11,99.99885534
242.8599693,15.67910982,3807.828128,62835.43055,14323869.43,99.98613637
198.7730974,22.41468112,4455.435594,50772.28193,7853170.595,99.99999693
216.3777885,9.360914293,2025.493933,47639.61355,10130579.22,99.99989138
125.2735051,24.338534,3048.973462,30110.7282,1965381.258,100
275.3641241,6.593849771,1815.709667,76112.09387,20879551.6,97.28900699
252.1585257,20.22216719,5099.191867,71853.4952,16032819.12,99.93283074
299.6397906,9.034376486,2707.058678,90521.38953,26902778.56,5.769397839
159.5445895,7.337754039,1170.698956,25849.56005,4061070.089,100
145.4035544,16.18051863,2352.70492,25378.40199,3073888.29,100
125.0323316,11.34044565,1417.922361,17091.52998,1954512.33,100
292.8419513,9.450399026,2767.473292,86600.42399,25112984.68,64.05746594
256.1770369,13.78246579,3530.751249,68244.74133,16811857,99.86948763
133.2649227,24.76842866,3300.762732,32954.35285,2366110.202,100
210.5372942,17.65355117,3716.730897,49827.64386,9331954.404,99.99996559
182.7536416,10.57205931,1932.082339,34580.51608,6103657.649,99.99999991
130.2972016,24.71804406,3220.69197,32079.63337,2211491.612,100
132.414597,10.58333362,1401.387856,18719.03242,2321595.948,100
292.6939989,19.39303224,5676.224157,92963.29669,25074653.54,64.81794345
160.9928366,10.26665629,1652.858119,27000.84245,4172618.572,100
288.2878583,20.48612896,5905.902243,91707.53818,23959152.3,81.39488649
115.1221346,17.87968249,2058.347214,18968.93723,1525406.156,100
192.1606085,16.45413725,3161.837026,41380.47006,7095394.134,99.99999926
125.9238097,14.17789749,1785.334865,18706.7444,1996548.39,100
100.957477,9.856865197,995.1242419,11150.08343,1028903.06,100
210.7532147,17.18854477,3622.541067,49495.20555,9360712.711,99.99996408
122.778821,22.48695098,2760.921329,26445.45717,1850340.725,100
244.4049062,5.626108281,1375.048467,59911.8419,14599191.91,99.9819018
239.6232751,19.65339478,4709.410824,65010.55419,13758617.82,99.99210996
135.2665815,22.5984507,3056.815174,29837.85028,2474468.454,100
288.3484287,17.33775561,4999.314585,88356.50697,23974376.53,81.22869111
244.2086817,10.16861265,2483.263489,60689.32171,14563984.7,99.98250334
159.5940528,12.02950119,1919.836848,27211.03757,4064757.582,100
241.8467528,19.97609642,4831.154052,66461.20181,14145181.69,99.98837076
246.3860555,12.33644729,3039.528587,62583.54676,14956981.47,99.9745992
168.4452663,5.161463122,869.4240298,28511.31272,4779406.956,100
175.1177125,7.110365893,1245.15101,31025.69415,5370146.554,99.99999998
171.8213015,10.7068074,1839.657583,30749.94229,5072489.99,99.99999999
223.3236887,12.86339606,2872.701058,52001.93696,11137761.81,99.99959055
280.0820293,12.28649446,3441.226302,80300.68711,21971147.99,94.46687426
134.6386472,21.12855442,2844.719986,27559.68611,2440224.458,100
275.039922,9.431654723,2594.081579,76485.962,20805844.66,97.41995684
105.5306313,13.20626631,1393.665621,13439.95922,1175090.069,100
232.0677192,21.28453788,4939.45416,63497.99354,12497652.91,99.99794586
182.8877746,20.86874561,3816.638444,42536.37164,6116783.463,99.99999991
258.2563104,9.104506125,2351.29616,67451.0129,17224663.12,99.81670848
244.2396226,12.28146025,2999.619215,61505.45828,14569473.72,99.9824108
196.0215614,8.126262991,1592.92276,38961.07967,7531955.149,99.99999829
228.7728073,6.801999764,1556.112582,52651.70687,11973235.55,99.99887282
200.3546261,16.08386372,3222.476503,44302.72174,8042371.947,99.99999571
262.3036941,11.38984485,2987.598379,70280.81619,18047211.13,99.64781291
195.2167972,15.27378433,2981.699258,41672.79596,7439400.357,99.99999856
204.631198,16.75819797,3429.250127,46580.25258,8568431.049,99.99998959
150.1041173,17.12384535,2570.359691,27552.40407,3381739.57,100
221.0086034,23.81530413,5263.387105,62352.09811,10794554.47,99.99973582
160.5809617,9.692984394,1556.508756,26696.93941,4140686.111,100
215.4568029,22.96170586,4947.255735,58527.96225,10001329.59,99.99990925
133.9356231,6.026173237,807.1192675,18157.5902,2402601.497,100
131.8938185,5.607656782,739.6152657,17572.31669,2294390.697,100
183.4059482,7.175361395,1316.003961,34007.17115,6169310.455,99.9999999
185.363903,17.87378294,3313.154168,40069.95181,6368742.815,99.99999984
153.621853,15.60587035,2397.40272,27400.37715,3625182.063,100
126.3193701,8.242463662,1041.182818,16516.56146,2015557.607,100
107.8421078,7.958098948,858.218165,12133.91729,1254131.78,100
105.0463655,15.58858617,1637.52432,14822.82798,1158916.211,100
154.310058,24.18011798,3731.235407,37949.17956,3673783.773,100
192.3706884,8.654600119,1664.891383,37654.72952,7118887.472,99.99999922
245.2486563,10.1825902,2497.266565,61202.68672,14750843.55,99.97908451
194.9743401,7.411665847,1445.084658,38422.1368,7411893.304,99.99999863
280.8101639,16.89203687,4743.455643,83674.33731,22142817.08,93.82989914
107.0439609,23.5353858,2519.320917,24494.99831,1225999.632,100
136.1321243,9.760302828,1328.690758,19461.75599,2522699.175,100
167.7028986,14.44842526,2423.042796,31140.47199,4716311.531,100
215.4992376,23.15229117,4989.301096,58850.21132,10007231.63,99.9999085
270.5472316,19.16566281,5185.217015,80235.7862,19802554.95,98.70839645
170.0403904,15.56573327,2646.803362,32685.18782,4916260.387,100
153.5977365,17.78613536,2731.910133,29218.8483,3623402.104,100
112.3778338,19.6167914,2204.492524,20177.68186,1418809.843,100
264.2606955,19.56956904,5171.467926,77328.23456,18453923.18,99.51885723
175.9332886,14.69954217,2586.138795,34128.74826,5445362.92,99.99999998
214.3100391,10.62951988,2278.01282,47129.78715,9842888.404,99.99992743
296.7110836,9.123491858,2707.041156,88796.88931,26121609.04,37.62206395
100.3189141,23.37227755,2344.681505,22831.30335,1009051.705,100
129.0900281,6.164933927,795.8314941,16898.54237,2151148.606,100
255.8221988,11.74146281,3003.726833,67063.69835,16742145.27,99.87686329
261.025497,18.80100276,4907.541089,74780.0454,17784438.68,99.71318998
253.8494238,17.00138055,4315.790656,69353.727,16357648.51,99.91105444
207.3997782,13.664372,2833.987723,45566.01207,8921045.888,99.99998168
295.7713962,7.084657317,2095.438986,87836.31455,25874244.15,45.40165792
179.236912,7.790561025,1396.356101,32598.70191,5758081.153,99.99999996
220.3887396,18.93045745,4172.059659,55355.1573,10704186.43,99.99976515
112.6738009,14.67393229,1653.367725,15855.03945,1430222.004,100
181.97149,11.79101462,2145.628499,34752.90465,6025596.318,99.99999992
244.5000175,12.49587062,3055.240586,61731.44855,14616118.12,99.98160581
147.7477682,13.57371962,2005.486779,24330.3047,3225061.327,100
288.7655178,18.66113238,5388.691554,89884.03711,24078515.86,80.05435648
237.3566735,17.01895579,4039.562733,61267.64347,13371955.84,99.99470628
157.5150766,6.40965959,1009.618021,25074.33211,3908065.378,100
253.7997845,8.149557182,2068.355857,64955.58577,16348276.82,99.91176522
116.6329544,6.411113738,747.7471361,13866.75807,1586545.673,100
294.9548845,5.691802515,1678.824953,87182.77903,25660565.88,51.38623469
109.8570518,20.52009836,2254.277509,20709.06069,1325396.647,100
286.6911782,22.01917815,6312.704128,92867.70264,23563188.22,85.26640316
150.5707755,13.32355664,2006.138257,25036.71841,3413496.622,100
251.5648215,24.37681569,6132.349289,77770.27374,15919650.14,99.93917231
100.0147399,22.27195404,2227.523691,21050.72688,999946.2218,100
150.8480178,22.20770088,3349.987658,33707.56234,3432072.242,100
249.8201213,12.343688,3083.701633,64290.85921,15591144.64,99.95457195
206.4672142,24.08694326,4973.164073,56603.4934,8800850.927,99.99998485
122.9904299,19.97859691,2457.176224,23100.98962,1860033.533,100
178.7259492,12.07384858,2157.910048,33703.06423,5708890.944,99.99999996
175.109871,22.77665788,3988.417623,42479.45368,5368956.962,99.99999999
213.6324488,5.082245999,1085.732658,45770.09367,9749907.732,99.99993646
233.5954145,16.43182082,3838.397996,59003.48711,12746288.39,99.99729352
268.1660485,15.40345586,4130.683891,75567.75289,19284395.7,99.10892034
199.4462794,6.635798811,1323.485384,40071.01797,7933693.288,99.99999645
178.4043435,22.24712979,3968.984584,42838.98814,5677778.092,99.99999997
128.7953068,10.63422335,1369.638059,17790.82035,2136373.222,100
260.964593,12.52700159,3269.103871,70068.32815,17772189.17,99.7159433
242.6740811,14.50306829,3519.51877,61941.27036,14291038.5,99.98657467
181.7354795,21.33869661,3877.99826,42744.14604,6001864.914,99.99999993
203.686462,16.89876062,3442.048762,46313.92193,8450293.971,99.99999142
233.0365689,16.27914407,3793.635879,58620.18706,12655028.79,99.99755254
132.961118,12.24755152,1628.448142,19515.82246,2350424.248,100
105.4395589,10.59369344,1116.994363,12306.39203,1172112.13,100
163.5007398,14.56240464,2380.963932,29820.6483,4370570.144,100
219.1170039,10.11467064,2216.296326,49047.05859,10520200.57,99.99981577
197.3212183,11.79022876,2326.462303,40574.61691,7682693.482,99.99999774
238.5109254,13.8075267,3293.24597,59519.83602,13568090.44,99.99350926
263.9379611,21.87001729,5772.327773,80123.62533,18386297.16,99.54296243
197.6884933,23.61021233,4667.467304,52242.06737,7725255.247,99.99999756
126.8534047,21.59482739,2739.377379,26162.24403,2040831.543,100
270.1256,15.5139943,4190.727017,76701.81025,19710240.81,98.7901847
214.9980655,19.23114507,4134.658986,53336.556,9937736.892,99.999917
247.9874962,11.70417218,2902.488355,63101.12525,15250548.02,99.96665518
240.9329307,14.18393845,3417.37786,60902.26014,13985636.72,99.99007836
293.6423543,23.80979313,6991.563708,99723.75272,25318989.47,59.70221254
159.0614645,12.0989496,1924.476642,27071.64915,4024196.067,100
241.0613546,8.459713545,2039.310006,58716.01089,14008142.76,99.98985248
173.1352666,14.44188114,2500.398942,32987.93382,5189663.115,99.99999999
179.0821442,18.05183238,3232.760848,37952.94065,5742912.701,99.99999996
146.1189273,7.530285196,1100.317195,21777.74722,3119690.656,100
168.8020351,7.442028373,1256.229535,28906.29477,4809811.254,100
289.6593503,11.07389782,3207.658048,85260.54476,24303032.37,77.28678746
158.5141694,23.15298203,3670.075715,37538.1428,3982408.561,100
149.1981212,18.49207702,2758.983148,28583.57293,3320820.062,100
216.6275957,9.438683128,2044.679232,47768.3956,10165705.7,99.99988599
151.6071913,17.06975121,2587.897038,27958.46324,3484360.57,100
194.6771451,18.20479668,3544.057844,43932.52664,7377774.859,99.99999872
266.8352513,15.4610936,4125.564796,74896.95488,18998711.38,99.27694708
146.0800629,20.18764921,2949.013066,29566.68316,3116851.127,100
185.3382824,5.494779773,1018.393046,34516.18065,6366391.507,99.99999984
222.097947,8.822344542,1959.424611,50014.17434,10955458.22,99.99967502
209.1257849,24.32743489,5087.493916,58131.15589,9145230.331,99.99997407
294.9446475,14.95480004,4410.838225,90336.92695,25657702.91,51.4621139
236.0740509,6.530295968,1541.633423,56009.44044,13156590.25,99.99578266
247.9892484,11.1635938,2768.451237,62889.93943,15250883.66,99.96664491
293.3911896,5.035447723,1477.355998,86206.0676,25254615.92,61.11314668
182.887605,16.58828484,3033.791686,38012.49422,6116926.779,99.99999991
171.075963,24.989565,4275.113898,44872.42766,5006253.186,99.99999999
108.772486,16.80198995,1827.594216,16574.77083,1286654.325,100
136.8408613,17.20145858,2353.862407,23815.16395,2562106.892,100
147.4379264,11.55453225,1703.576276,23280.55557,3204863.607,100
136.7008934,9.740650912,1331.555682,19611.32995,2554453.068,100
250.9567786,15.16313144,3805.29062,66465.62034,15804853.52,99.94503342
207.1765963,22.99572334,4764.17569,55082.35624,8891934.488,99.9999825
233.5267603,5.195022082,1213.176677,54674.95235,12735295.98,99.99732602
264.0924322,16.39301684,4329.271689,74150.12456,18418808.49,99.53151736
146.1547883,13.57022143,1983.352839,23860.19075,3121860.746,100
165.184788,17.42358612,2878.111379,32575.49003,4506930.885,100
241.6720534,21.79916052,5268.247886,68764.41659,14114473.25,99.98871926
178.5517892,13.98087825,2496.310826,34613.51318,5692167.956,99.99999997
105.854188,9.353655632,990.123622,12023.46862,1186020.237,100
186.9910438,12.53213974,2343.397891,36933.87974,6538106.423,99.99999976
281.6546173,8.011027433,2256.342866,79843.44362,22343406.06,92.99959214
181.8043023,6.697984284,1217.72236,33353.29597,6009097.17,99.99999993
166.4497833,12.51752699,2083.539654,29666.88266,4611422.835,100
297.9050166,17.51397099,5217.499819,94119.62001,26437988.61,26.17052097
228.8831128,10.25670672,2347.586962,53466.48523,11990504.15,99.99884985
173.1996053,23.31368319,4037.920726,42669.73876,5195116.119,99.99999999
120.4039063,18.77902599,2261.068085,21119.55828,1745154.896,100
257.569889,18.72626906,4823.323043,72909.04753,17087414.71,99.83612938
241.6149867,18.83421371,4550.628294,65058.81733,14104597.08,99.98882927
284.3831598,5.033689965,1431.496658,81001.32542,22999116.22,89.50486281
143.455126,21.26013507,3049.875355,30188.8127,2951764.579,100
122.98487,23.35217256,2871.963906,27859.77754,1859635.055,100
244.8145053,5.387959675,1319.050682,60090.55506,14672718.29,99.98058309
140.6791684,16.96587981,2386.745863,24674.10555,2783841.307,100
135.2207676,18.5315154,2505.845737,24648.69457,2472121.799,100
163.9614671,8.924851619,1463.331765,27594.25368,4407755.933,100
263.3650283,21.76422526,5731.935801,79670.44902,18266824.42,99.58282833
207.907321,17.51662829,3641.83526,48600.12089,8986581.537,99.99997971
109.170071,9.501101467,1037.235922,12775.77766,1301010.034,100
192.7789349,24.34380233,4692.972286,51590.35923,7163789.306,99.99999915
236.7959223,9.317312493,2206.301605,56881.16625,13277607.27,99.99520587
207.6736877,18.57175614,3856.865084,49533.94731,8956280.772,99.99998064
214.4900436,14.47779558,3105.343005,49040.61981,9867614.797,99.99992484
144.9554657,19.46569645,2821.659094,28387.89906,3045437.947,100
269.5478663,6.955182478,1874.754597,72992.50615,19584235.48,98.89407732
212.2797435,24.05090511,5105.519968,58974.84025,9565317.725,99.99995138
242.6492026,9.089780616,2205.628018,59629.67057,14286771.34,99.98663068
296.3728434,9.407678785,2788.180511,88669.48346,26032372.13,40.54006046
185.6397315,16.08057071,2985.19283,38620.30035,6397278.25,99.99999983
276.2133225,11.99466527,3313.086346,78019.49597,21073219.99,96.91493256
101.4562028,13.84259371,1404.416995,12945.84291,1044133.712,100
106.6814585,5.741969931,612.561727,11570.2476,1214101.625,100
218.0559843,9.697688904,2114.6391,48460.43311,10368121.8,99.99984974
162.2898791,20.47066233,3322.181316,34916.19531,4273972.577,100
149.6553134,23.04430308,3448.7024,34634.15734,3351256.038,100
155.5870714,9.669548859,1504.456789,25111.44131,3766255.14,100
163.6805869,20.46697999,3350.047298,35364.89658,4384802.464,100
245.7895392,5.578933862,1371.243583,60586.13914,14848728.82,99.97705532
213.8391944,5.894485601,1260.472053,45932.00475,9778233.099,99.99993383
257.8071945,12.86018437,3315.448053,68591.42267,17134873.67,99.82964113
266.039316,7.958222915,2117.200181,71280.93825,18829379.42,99.36212417
268.5869719,8.322771373,2235.387961,72715.46754,19375515.94,99.0481294
182.9288298,17.5479405,3210.024221,38866.49789,6121031.597,99.99999991
184.2546793,22.16328538,4083.689039,44836.64125,6254915.872,99.99999987
285.253176,20.57934484,5870.323475,90084.92111,23210448.98,88.07106617
232.3527189,11.72987617,2725.46862,55601.69959,12544071.27,99.99783643
116.0934368,22.50431934,2612.603775,24874.87232,1564164.451,100
208.4373908,21.82691841,4549.545922,53844.80341,9055324.876,99.99997742
171.2014519,15.48423394,2650.923332,33022.46031,5017664.033,99.99999999
297.4869979,14.51752125,4318.773815,91558.20384,26326946.48,30.39524386
102.7310813,6.169248373,633.7735561,10788.47435,1084152.391,100
222.4361746,8.010501393,1781.825287,49991.87069,11005599.91,99.99965356
244.7246189,6.708263991,1641.677348,60192.01637,14656546.46,99.98088056
157.7813543,15.53545004,2451.204347,28644.43985,3927718.483,100
294.7283037,18.53276992,5462.131842,93230.10413,25601163.72,52.93826364
271.9073254,17.37564021,4724.563856,79179.52306,20102783.78,98.40552075
283.1305682,22.45770487,6358.462741,91489.4286,22696068.36,91.28352517
103.8464119,18.17404808,1887.309682,16786.89307,1119557.433,100
213.9744303,21.59415382,4620.596761,55854.57224,9796365.137,99.99993209
158.9300484,7.808503691,1241.00587,25734.86607,4014315.021,100
269.805727,8.432961492,2275.261306,73394.83902,19640471.94,98.84877843
226.5699314,23.36824555,5294.541792,64094.74617,11630179.79,99.99924969
207.7754009,12.09409364,2512.855154,44939.58522,8969646.028,99.99998024
122.9176339,9.339975335,1148.047669,15923.51878,1857043.919,100
208.044561,23.24138471,4835.243677,55836.65133,9004156.733,99.99997914
226.3808293,24.40209049,5524.165481,65778.79796,11601032.63,99.99927559
291.1824619,17.75539292,5170.059021,90384.68434,24688237.98,71.69303037
217.0102021,12.76677202,2770.519777,49174.28995,10219591.3,99.99987723
293.4801203,18.76771511,5507.951289,92741.07948,25277261.06,60.62212802
292.3212231,5.311157538,1552.564068,85601.51671,24979316.52,66.64509069
230.0400672,7.894245736,1815.992819,53410.39492,12173297.45,99.9985785
201.1815968,12.37428888,2489.479197,42368.82345,8142477.848,99.9999949
193.2043488,21.64449003,4181.8096,47468.01654,7211448.064,99.99999907
278.0757122,11.08631813,3082.835809,78688.68173,21502387.91,95.90884681
105.6513366,6.157437835,650.5415373,11395.65827,1179263.956,100
122.7616396,12.57470547,1543.691461,17058.77305,1849911.365,100
120.4143458,9.82508305,1183.080948,15448.05212,1745865.084,100
